,tagcount,tagsentiment,videoId
7812,0,0,kZM11mR9GSQ
7813,0,0,3GTe-Re1Ymk
7814,0,0,Q8u3qBMqICE
7815,0,0,3xykE34b-fM
7816,0,0,v5KuAvrY1mY
7817,0,0,lxTezXTZDTc
7818,0,0,pU6qjQ_Hjos
7819,0,0,8Ivy2fdZELA
7820,0,0,l3Mb9RyW3V4
7821,0,0,bKA06kWvo80
7822,0,0,bviU4K6bRSU
7823,0,0,8pCUb4aR6nc
7824,0,0,-_I0ZMyWpYQ
7825,0,0,K_GsdmlB9Jk
7826,0,0,1ZkpzFw5zeY
7827,0,0,uD4gFuRZLZA
7828,0,0,ZztGJ_V7LWM
7829,0,0,0-IDQLADsQ0
7830,0,0,mGxe2fWRnU8
7831,0,0,L_SDXb5Czl0
7832,0,0,p8avz0Bv8HY
7833,0,0,f_3XVF_OPfE
7834,0,0,Ky4Ul_kHsh4
7835,0,0,QUIAQJL_9Zg
7836,0,0,7nBXRFZ67FA
7837,0,0,Su5hf28kxwE
7838,0,0,IxVCLTPsqRY
7839,0,0,SCXlE3vQPRM
7840,0,0,uFAlwJBFmbw
7841,0,0,I6-tzDwhrUU
7842,0,0,8xNQAUYk8xA
7843,0,0,sElZvbCtyJ0
7844,0,0,3LHMaOn-2Q8
7845,0,0,ept61k7Pnr4
7846,0,0,58agEPn3U3s
7847,0,0,1MFQZwuGu6A
7848,0,0,g-j2-9Y3JXo
7849,0,0,J8NdnZuj1xM
7850,0,0,7uM6A3xbFyI
7851,0,0,yYv4yMrpURY
7852,0,0,SGUUUJWcINw
7853,2,0,fE9nymCfLG0
7854,0,0,1JbK_mIy4Nc
7855,0,0,piVKKGluSEg
7856,0,0,d5Tl_6M9EzM
7857,0,0,ts1P7LUwvyU
7858,0,0,LRITlcLogyk
7859,0,0,_y3Lj5a2kYA
7860,0,0,2TeU0E9TSIA
7861,0,0,30mzPmm7gvg
7862,0,0,Nv1IVLh8yc4
7863,0,0,CY7pWNerQcc
7864,0,0,zgu73n8d-_U
7865,0,0,dCZUXMn4Oq0
7866,0,0,O1c0exqJ0eQ
7867,0,0,pnhH1XiDu0Q
7868,0,0,3vAD3iliOls
7869,0,0,vC0-hj4vz7k
7870,0,0,9GR51dnXMOM
7871,0,0,1cgbDMYsLDw
7872,0,0,O5odQY0ktOU
7873,0,0,VSwmkgyHreE
7874,0,0,j5hdW5ILjvw
7875,0,0,XLDExii5LVU
7876,0,0,QrMZinOZm3w
7877,0,0,ZKcfX8Ec_pU
7878,0,0,BtoouOTGgTk
7879,0,0,4BLYnU4b0sQ
7880,0,0,pHcQ5Gij_No
7881,0,0,vRu-kPyP4u4
7882,0,0,AX4JmLpaD64
7883,0,0,v5qnxPJ0Qcs
7884,0,0,DNUcDkNI24o
7885,0,0,POD5yAIeyD8
7886,0,0,ksCJqlLMwOw
7887,0,0,EyDbKj_l1X8
7888,0,0,fXqwKm3ehSc
7889,0,0,D3Okl8IFZ50
7890,0,0,PZQYLiMbhg8
7891,0,0,hvW673MGSoY
7892,0,0,2ziJnyL-oT4
7893,0,0,VN4sswBBuBM
7894,0,0,y4fKBy4Dyag
7895,0,0,wxSGF9lDTLc
7896,0,0,YmVVucS5SWI
7897,0,0,K9xqOls1tM0
7898,0,0,GIYZxd8yeJE
7899,0,0,UAmiyWRrn_E
7900,0,0,9BWsAssx4mg
7901,0,0,gKqhnCg7-1I
7902,0,0,gqGN2NvTczk
7903,0,0,v7yXisKl7tM
7904,0,0,JMP8_HioNqU
7905,0,0,pFAb6YPBQxk
7906,0,0,_E-W_ot91oA
7907,0,0,wH1WaXYfq1A
7908,0,0,fBKRDBa59m4
7909,0,0,0ZCQ40Bodb0
7910,0,0,vbp12kKGFig
7911,0,0,iCSNU_fHVSk
7912,0,0,ng_45hg2XsQ
7913,0,0,u7-Zxasvksk
7914,0,0,BIuHKldZJmc
7915,0,0,QUJkXsdACHE
7916,0,0,g6QbYR_OtmI
7917,0,0,DV_oqfkPask
7918,0,0,c86HHt8Pidg
7919,0,0,stYUY9gwK1A
7920,0,0,4e5smzhebbc
7921,0,0,W-bKJ10Izv0
7922,0,0,zzzn6coF37A
7923,0,0,1vcZQcpica0
7924,0,0,6UZi2CebII8
7925,0,0,ABVduKUheM8
7926,0,0,-LAXSNyTRnI
7927,0,0,7WvEa0uGkpw
7928,0,0,-mU-vVJe49U
7929,0,0,i4EmpnjrVfU
7930,0,0,eE1GRyr8CF0
7931,0,0,G-svWZd4do4
7932,0,0,q53HUAKB9oU
7933,0,0,NEoI4MY9J98
7934,0,0,SfulywxvkOw
7935,1,0,m_W6IZjIi9g
7936,1,0,EORVNF8v9s8
7937,0,0,MxXfhOOQ5Vo
7938,0,0,yQ3WHZAWyoI
7939,0,0,X-G2swVOA5I
7940,1,0,ipouzYEkUes
7941,0,0,4WG42v2HVhE
7942,0,0,E9qqKaYz4bk
7943,0,0,5qMvXTnP0qo
7944,0,0,bZlEfHCXwtk
7945,0,0,_q2tup136Ec
7946,0,0,oHJ6NIDdd6k
7947,0,0,LCQ7IHrHmBg
7948,0,0,UIQkbE2vU5g
7949,0,0,7htlSbB8Dok
7950,0,0,Zd9JLYI4OkE
7951,0,0,2w4fg495NLA
7952,0,0,p68CggmRRQ4
7953,1,0,AKPBLzsXJZk
7954,0,0,0Ndxu7gg4cs
7955,0,0,Nlhmgs3QFXo
7956,0,0,gfsduX2eNno
7957,0,0,BvVZ8P4ri1w
7958,0,0,4VS0V17xtmM
7959,0,0,897VcB-8QBw
7960,0,0,GcYi9-3-hXo
7961,0,0,qXbGOzf5iM8
7962,0,0,iUZT9zyC6bw
7963,0,0,fLRYXiJwYXQ
7964,0,0,O4nnwG6ye1g
7965,0,0,eUFBd6-ZP24
7966,0,0,dULP-FwHbVo
7967,0,0,JQ4n2pxWntw
7968,0,0,x-efRNyL0U4
7969,1,0,hkxMmVjKZzM
7970,0,0,aiMfSTbRQxg
7971,0,0,haXosXdTAZw
7972,0,0,kAClcBDTRN0
7973,0,0,IVtcwpuKepc
7974,0,0,be4dxRzK81U
7975,0,0,UDzXArhw2hs
7976,0,0,vtc7fH7pJ1w
7977,0,0,QvdpOu89RQQ
7978,0,0,lZ0zN7BiQl8
7979,0,0,xgvEWEdYcns
7980,0,0,AAQjn6_JaJ0
7981,0,0,BQ2DnhFJXW0
7982,0,0,MiA0noycvSw
7983,0,0,NsCr0-Hd7kg
7984,0,0,brMTHzcLsKc
7985,0,0,yO7wUElvECQ
7986,0,0,Oc53lx3ifI8
7987,0,0,2uyWfxYfqAQ
7988,0,0,gje9j5CEVDc
7989,0,0,TN7ayEHQsHU
7990,0,0,mFf6rcP7GVU
7991,1,0,YW1qe9anb2E
7992,0,0,BprpKlW9pos
7993,0,0,wOMHbv2rNcY
7994,0,0,qiLsIQki5Mw
7995,0,0,ZrKjIvuDEOM
7996,0,0,bV9K_nJsIQU
7997,0,0,XoH2zLdT7RU
7998,0,0,tjHWWx7RH80
7999,0,0,2m42hxA_l7M
8000,0,0,diinCvPWA4U
8001,0,0,wbztpv-yNOM
8002,0,0,vyVU847qtc0
8003,0,0,vvipVVG44OE
8004,0,0,liqjvnxEcgU
8005,0,0,l9mvw9bDBso
8006,0,0,P5TB-Bi3f0Q
8007,0,0,FjR4iPVk8dY
8008,0,0,It_aJFy4HDs
8009,0,0,5ud4ZGcLSWA
8010,0,0,LBe_3s2xGbI
8011,0,0,1sO7FeXTO-w
8012,0,0,SWm48k_4v6c
8013,0,0,mdeMkg_5m9w
8014,0,2,9EBkwcCCI0k
8015,1,0,5yg4j2LaOnE
8016,0,0,-jZcnfi5iCc
8017,0,0,eOPnVct4HPY
8018,0,0,3rmUoDKmexk
8019,0,0,ddWEOluD6Cc
8020,0,0,VwiP1B4CkiA
8021,0,0,R8n8P6DSN7k
8022,0,0,z3ZZXblNAZc
8023,0,0,_J7R5qMfQc4
8024,0,0,N_OxV046fRE
8025,0,0,Y5zCD4bsJyg
8026,0,0,OOfeim7Ay6I
8027,0,0,EYT7bDajEvw
8028,0,0,5GuLL5bnftA
8029,0,0,APD3qT6-GHo
8030,0,0,qeZ0HLTz8k0
8031,0,2,uxrW9WZ9AxU
8032,0,0,6QyiFyI-QMo
8033,0,0,VN1dKaD-kew
8034,0,0,fBtSdurumAE
8035,0,0,vQ3gvZX_GiU
8036,0,0,TxRS6vJ9ak0
8037,0,0,BrbP8gZ4nlI
8038,0,0,BEID1ajwdjs
8039,0,0,_HUeOCCNMb4
8040,0,0,52_kjskMSlI
8041,0,0,QrxGmuUDtNo
8042,0,0,Rch52Ix_JO8
8043,0,0,FH4tIp8krv4
8044,0,0,osLYuLUMEEU
8045,0,0,yiXW1SY-NAw
8046,0,0,2jUFdH7gvfY
8047,0,0,ou26rKtO1Nc
8048,0,0,42s6BsN-iPg
8049,0,0,QLA5t2KAaJQ
8050,0,0,xtb3dWDRqw0
8051,0,0,xK3UEt8Be4o
8052,0,0,BBG7jNFmfRk
8053,0,0,t0ECtRLLtjE
8054,0,0,5JqvyPLlURA
8055,0,0,3OeQbDWG6rA
8056,0,0,pKaJj3TL8lg
8057,0,0,HbgvTF4_v2c
8058,0,0,4rLCwWl_Gyc
8059,0,0,U0hkFoV2Ujs
8060,0,0,w1TXvll1Q1k
8061,0,0,sPxoGNvnVzg
8062,0,0,a84YytetjKE
8063,0,0,iuOu-ylTJ1o
8064,0,0,LkCoOU1Hrd8
8065,0,0,bFXyktLiFKw
8066,0,0,Dsudvd4YD6Y
8067,0,0,by-lnhwVxnk
8068,0,0,OrV9QNwXxKA
8069,0,0,ZyqnUvIPDRk
8070,0,0,l7e1RC8Y1WU
8071,0,0,YeT4xlNmwGY
8072,0,0,h5pxW4YOUwE
8073,0,0,4HqiFlu13Hg
8074,0,0,SqKIHGD_pmg
8075,0,0,7s1vPeIybOc
8076,1,0,her2wa_HLeU
8077,0,0,mPY7hZhUHqA
8078,1,0,NLSU2Vv8qNQ
8079,1,0,5VYZmecZozM
8080,1,0,yUcX_q7m6IQ
8081,0,0,RaT8jaYBPlY
8082,1,0,uZmpgHqOIW4
8083,0,0,yXLNamCEqsw
8084,0,0,AdSuqpFmAo0
8085,0,0,JPHKWqeZIgw
8086,0,0,6SQqBKtNKzE
8087,1,0,baGB3BnTSMw
8088,0,0,XapHeQGPKok
8089,0,0,bGriDH5JC7Y
8090,0,0,pfM2n2Oa-qU
8091,0,0,EC77tcJZIdU
8092,0,0,iihWVLCBLOE
8093,1,0,N5XjYhm27mo
8094,0,0,gbAwX2mu150
8095,0,0,_ddvp1XkRuk
8096,1,0,9DKuPTQLeHE
8097,2,0,aJb6laz4HbQ
8098,1,0,l5Te8LjYdeM
8099,0,0,yQMcEY8LtMk
8100,1,0,oLSvZ_fQxuI
8101,1,0,21RK2P20-z0
8102,0,0,E9I04NYcMvc
8103,1,0,JJ4hD1VUK84
8104,0,0,dtt-OSunPgA
8105,0,0,SfuGZu_5zFI
8106,0,0,U3tPG9XVuJM
8107,0,0,_lPK54AQ7Wk
8108,0,0,PoZt_f6BcI0
8109,0,0,7caJ7VNnICI
8110,0,0,WpCIe-JN9TA
8111,0,0,2nO54RZeblQ
8112,0,0,HHKZsO-UZos
8113,0,0,WWu22sfqOuU
8114,0,0,DK-wycZB7rY
8115,0,0,_PFthSXh4Ss
8116,0,0,HZ1P3Gt5MU4
8117,1,0,IE5eB4vghlY
8118,0,0,NI1NwYhisxA
8119,0,0,Ay7k1onmxd0
8120,0,0,YXpHVhCJvTA
8121,0,0,tzdT-Qfr774
8122,0,0,3SRkl7_-dBw
8123,0,0,JeaMiKBK4Aw
8124,0,0,l69sCf9Qz5s
8125,0,0,IGpv8n5_F44
8126,0,0,U4Yn8PQr6sc
8127,0,0,8BrxWu5aVrM
8128,0,0,LIzoQaUT9Bo
8129,0,0,An-AAOuZuqA
8130,0,0,UJPKcJjuBsY
8131,0,0,8y-N6UDxTxQ
8132,0,0,h749o8RpYKw
8133,0,0,UxODkazpw98
8134,0,0,gcKYdxqNfOk
8135,0,0,Y2EEEvWeDaw
8136,0,0,8SRi8BeNWzY
8137,0,0,xCcFKF2eN8c
8138,0,0,IECtkM57Gs0
8139,0,0,Iy8YZMUB1fI
8140,0,0,O_sb2pZaJLA
8141,0,0,HARJwnZFrmY
8142,0,0,r7y7I4A3usg
8143,0,0,-OS9zTvhuD8
8144,0,0,xAhNKtFCw9Q
8145,0,0,Xio6kzlBoCA
8146,0,0,pgTEmIGOs8M
8147,0,0,M6V6DKx1p2U
8148,0,0,CmEjKoXKp_w
8149,0,0,R7KaRkPaYuQ
8150,0,0,tY_YeQcefYU
8151,0,0,2HkjGK5Zprw
8152,0,0,6Y6KarLGu0U
8153,0,0,eLNfc6d8THw
8154,0,0,y_G3Qfd4Cp8
8155,0,0,zJrcULGLXKI
8156,0,0,FE9IGo4psB8
8157,0,0,lK3zOAMm8Q8
8158,0,0,uJJP5AfCTX8
8159,0,0,Sb3R9joKdGE
8160,0,0,cAyH4Fib3lo
8161,0,0,IsQ75Qdq5fU
8162,0,0,HY09Pf2BvX8
8163,0,0,lGBL5ivNORw
8164,0,0,97WvRGz2UGI
8165,0,0,2srlO3GxDQA
8166,0,0,RdbqsN460SM
8167,0,0,E0S6XDFRroo
8168,0,0,L-hiuY_9syc
8169,0,0,6qJ2OPm2QCA
8170,0,0,hnfKvHEjF30
8171,0,0,pNHYjvETEQ0
8172,0,0,Azy1ruTB-xo
8173,0,0,_Ugw68QHC9k
8174,0,0,6lYskS-ggrM
8175,0,0,aFC4QZ_uROA
8176,0,0,OLpRj0qzGBI
8177,0,0,00od1v9vhS4
8178,0,0,mRw6xQ3dnpM
8179,0,0,BozG28v4HNc
8180,0,0,3Namrkn6jA8
8181,0,0,aVI7umhACy8
8182,0,0,vooFA_HMadc
8183,1,0,iCrRXrWO-no
8184,0,0,5DgcMO8ZmvA
8185,0,0,tF70HxHVF2c
8186,0,0,ao7u0h2yR8U
8187,0,0,lfnA8x1DNwg
8188,0,0,CA2TJ-gKkmo
8189,0,0,4Xle_zz292I
8190,0,0,Q9oxZXftF9c
8191,0,0,AGU8vVvBsHA
8192,0,0,0bmqmqNolBg
8193,0,0,B4-4inhV8mI
8194,0,0,LYltn0JhfxM
8195,0,0,QplIma7Fm8w
8196,0,0,enqv6hqU_9w
8197,0,0,a6KzRMLyA0s
8198,0,0,iFTqItmrOuw
8199,0,0,zmzWbaGSb7I
8200,0,0,1EoU9HOYWiI
8201,0,0,t5Xsvhz5o3Q
8202,0,0,Es82lBmMx7Q
8203,0,0,kNGeZ5GeT4k
8204,0,0,iGHVvhiMqPI
8205,0,0,gyOKpj8PSus
8206,0,0,N6WXo35mWDU
8207,0,0,_QRfrxflT1c
8208,0,0,Jvnomcxzsa8
8209,0,0,2dAVfdTPRAI
8210,0,0,f2fcS0dUoa4
8211,0,0,0TS-sEkv8qI
8212,0,0,X7TPMTXmaAo
8213,0,0,LubJ_AwcQHk
8214,0,0,BroNH524HqM
8215,0,0,X09MYZaizjk
8216,0,0,GOTk0-Q6tHU
8217,0,0,UzZUlYPdubA
8218,0,0,m9b_z_nLPsU
8219,0,0,V2cBTlLCKjU
8220,0,0,tINSzoROkvQ
8221,0,0,CgH31kLDfgU
8222,0,2,beaUkcqVrKY
8223,0,0,iiyY0YG8g0c
8224,0,0,bsbTBgq5KDk
8225,0,0,W9QM2eKByZo
8226,0,0,N3-YqTe_wjs
8227,0,0,gNS04P8djk4
8228,0,0,NlJDZM_wf3Y
8229,1,0,kfpBmzatyX0
8230,0,0,VXraj6elyNM
8231,0,0,i-NDm97znho
8232,0,0,GBYhFzNZ9s4
8233,1,0,MH1KyBXTht8
8234,0,0,3I9Rx9occGY
8235,0,0,jxlU7OlxfH8
8236,0,0,-cIMTJoKzKA
8237,0,0,M2rTvIfEhQA
8238,0,0,dg10ADj-Hso
8239,0,0,n0iB11t-F5o
8240,0,0,lKEdNwgKLAk
8241,0,0,X0LACGwbRuE
8242,0,0,ZKK672QJGCI
8243,0,0,UPTo5RvMvTI
8244,0,0,Gzbo_HOxk6w
8245,0,0,f0ZCb4tPJqM
8246,0,0,u6jt4clsUvw
8247,0,0,YC2g0YIs1U8
8248,0,0,sMeSiHzrIYA
8249,0,0,zXyIgnlylbQ
8250,0,0,s3Pb59gEyYQ
8251,0,0,S0ZR6My_OMg
8252,0,0,C13V46DLneI
8253,0,0,Sqq5cqr3UAY
8254,0,0,nBZffarIXic
8255,0,0,KMVz6AtfbgQ
8256,0,2,bRzfgI3cdJk
8257,0,0,hv2f6hVhv7E
8258,0,0,Bs8H31HTarM
8259,0,0,n2RFdkfWX90
8260,0,0,XjYKsWAlR3M
8261,0,0,ORgTTGM2g6U
8262,0,0,HZJ2U-lYc30
8263,0,2,sdOvWZbenf8
8264,0,0,f3VYP7Vch5k
8265,0,0,R-Q1CfHlWiw
8266,0,0,6VZyuz2KYzg
8267,0,0,x1K0vJ4s29w
8268,0,0,f0P2oEldtGE
8269,0,0,rGRjsTLPMNk
8270,0,0,FdVyulCVhj4
8271,0,0,rKIcmFHwY0U
8272,0,0,25xYEjAuq08
8273,0,0,nBAEYXhHsWQ
8274,0,0,lgt9gwwYR5k
8275,0,0,hy9m5QBHuKU
8276,0,0,XiG9QLNRKlA
8277,0,0,nh8SzLOgCTE
8278,0,0,lI9AgB5E_k4
8279,0,0,ftyjwYLESXM
8280,0,0,QTcq61L9NLk
8281,0,2,eP6YDsnPU2Q
8282,0,2,Zf0EeDQ6tqE
8283,0,2,91qWAVu1xow
8284,0,2,xeRjEAIJlKA
8285,0,2,WZVQwg7FTtU
8286,0,0,7P94sTYMqBU
8287,0,0,O1YNSCRB6Sc
8288,0,2,1l_clzguR7g
8289,0,0,lBOkSrQ-Fo4
8290,0,0,QdKzaWmxCLI
8291,0,0,yZ1iTo9Wjrc
8292,0,2,lHtToqsdyc4
8293,0,0,0IqbZPRdNBE
8294,0,0,-L1Sl0yRK3E
8295,0,0,wgvQaC-Q4Ak
8296,0,0,y9OAz2zZuZI
8297,0,0,_ymRWZY5zZI
8298,0,0,O4mA6FKPkWU
8299,0,0,lk22DD73J6g
8300,0,0,8YENCuKPW5E
8301,0,0,tcPNq5YsIwM
8302,0,0,9l-xHazwYcw
8303,0,0,hfpSAbypDHU
8304,0,0,ZKkCUnWzEpk
8305,0,0,5rXha4P8yBk
8306,0,0,0qnjmQLPNuM
8307,0,0,GT1rDIYS3sg
8308,0,0,-nC0SkL1mcA
8309,0,0,Ib6bAfxxuTw
8310,0,0,U6lH_r4AsT4
8311,0,0,FM2BYVctnYU
8312,0,0,GOdljzx-xSA
8313,0,0,gCLf4UvGj_c
8314,0,0,CQYBT8EXPdo
8315,0,0,yaGXOAFWBSI
8316,0,0,AXnXXsxZVds
8317,0,0,ES_2GTYIAjo
8318,0,2,xP1R_W8lyTw
8319,0,0,xtCd45pOUsY
8320,0,0,wcF0Qwozxmk
8321,0,0,EjzfoOlIw64
8322,0,0,bSib7NHuPQg
8323,0,0,Y0fwGYgczvg
8324,0,0,H2ZnH-IaQBI
8325,0,0,337qCyXlyPY
8326,0,0,BSVEER4neoA
8327,0,0,8frV7KtvfnM
8328,0,0,bQSe0oNqXUw
8329,0,0,eGfh8rybyII
8330,0,0,i2ORrdYwRv4
8331,0,0,rS51LVKaUnw
8332,0,0,F1VshJ2njDs
8333,0,0,DSi4go41ziY
8334,0,0,teg6qTE9Hjs
8335,0,0,nCX6lvbCCh8
8336,0,0,NzOgOnldvTw
8337,0,0,TZ27s-zYegc
8338,0,0,JGZhxfTfa10
8339,0,0,BAoLcxf4D_o
8340,0,0,OVzpLTP_qcA
8341,0,0,Kgse6UFH0Hk
8342,0,0,TAQUlXYa5ZY
8343,0,0,ixp8dYqIvjM
8344,0,0,SxWCDgjuH9Q
8345,0,0,Wik3LMQx1Go
8346,0,0,uIa0Kj1QCao
8347,0,0,7MxmWsrocIc
8348,0,0,af7esgn4ZW4
8349,0,2,MO8bblWAhqI
8350,0,0,nKlZYovFGQk
8351,0,0,dbQ_7C5rG-I
8352,0,0,BM9ZplZQaPI
8353,0,2,JUT9OvSIZZg
8354,0,0,XRM-I6S_YLU
8355,0,0,4IlsQafvhK4
8356,0,0,BEECmzn7kJg
8357,0,0,_Dgn84SLCC8
8358,0,0,pgQlIuGlpbw
8359,0,0,PsYhIESviL0
8360,0,0,FcaFGEjUXn0
8361,0,0,cqfSdF6M-g4
8362,0,0,LbP9bMwQBAM
8363,0,0,V89HKcGDN9M
8364,0,0,6O_SLD5lbmo
8365,0,0,CgL-Z4HH-3Y
8366,0,0,guudUW7hmvY
8367,0,0,-7PJZ864QTo
8368,0,0,Aev7B9hlvgU
8369,0,0,9B04OeH_SSo
8370,0,0,_Mbs7ZuCEAI
8371,0,0,WDJV4dvx7C8
8372,0,0,Sfr64ys3o0M
8373,0,0,GjKp_zM2dC0
8374,0,0,855iZATdBKo
8375,0,0,9vc7IeTk2_o
8376,0,0,JnX45ItH9Ms
8377,0,0,UIkaH2Lf2XA
8378,0,0,ADNzUitIKy8
8379,0,0,v_4vcKn_ASU
8380,0,0,QxBx7q3jQsg
8381,0,0,A3o_XnrGdQw
8382,0,0,aBsepVoVl88
8383,0,0,CZlgl2b6Lg8
8384,0,0,KbnZLFz6c4I
8385,0,0,JEiYKaPDzg4
8386,0,0,Bk-CLMZJItI
8387,0,0,pFHpPBDAzyM
8388,0,0,FGoTWU0ypNo
8389,0,0,rT07IMqYEdE
8390,0,0,WKkxoRqH8XI
8391,0,0,IclE7v_YcpM
8392,0,0,m6bT9rDUHmA
8393,0,0,HwnVk9B22xI
8394,0,0,vdi4_OjGjnc
8395,0,0,SxeS3q32yow
8396,0,0,bQhMxBKM-TE
8397,0,0,NBNlXGlHbSg
8398,0,0,ts1Xbw4x2fw
8399,0,0,lS6QAQ1T2co
8400,0,0,qNYyr3l2l7o
8401,0,0,aRAlJbaejao
8402,0,0,u2jSaM69nZw
8403,0,0,U6K26g6FTUM
8404,0,0,o5KUz4t1-JI
8405,0,0,BLqGiGCjdLE
8406,0,0,h6dEhaasELg
8407,0,0,MwRI8i1QA6I
8408,0,0,vO1DtwirATg
8409,0,0,cinsVAaTESY
8410,0,0,hlFVrRgBwPE
8411,0,0,Fo_2alu6aZE
8412,0,0,anOZ8dBQ1OE
8413,0,0,x5XFrCp8EBo
8414,0,0,llKsjJjk5K0
8415,0,0,YLrjLwGws2U
8416,0,0,ZUy6GhF1lNQ
8417,0,0,AD_6zlLlak4
8418,0,0,v1nQuJUpkrU
8419,0,0,o_Q0xjkl-mM
8420,0,0,v4S7q-9FkoM
8421,0,0,36O45vRCF2Q
8422,0,0,vuFNyrV7Ltw
8423,0,0,4trF2NqAKaA
8424,0,0,UB9ILl0rtpU
8425,0,0,TmL9S8Nd4Zk
8426,0,0,3sjlH4Or_38
8427,0,0,WKyTmlUgpTU
8428,0,0,r0fCF0f8JIU
8429,0,0,wD-kkxAXeUM
8430,0,0,RQv14IrbgvE
8431,0,0,rx1qHNFZwlw
8432,0,0,qvoDB5FbsiE
8433,0,0,wzpKBrRW3p0
8434,0,0,sVsFYpdRxSU
8435,0,0,gjxpXmy03p0
8436,0,0,DKFk_PKrZZU
8437,0,0,LJXL7KviKQY
8438,0,0,mI_Mh7RCo6o
8439,0,0,JKfBi7iW6XY
8440,0,0,pJYliEkgqLI
8441,0,0,5-PTOSWaSyA
8442,0,0,cTGd2YIDH5c
8443,0,0,iFkisrUTibQ
8444,0,0,qNFnBRGzS5c
8445,0,0,bnSAQ1SNKSU
8446,0,0,IwQBvYNxSYQ
8447,0,0,rReHOxoLlYU
8448,0,0,M2nvwyN1bN4
8449,0,0,-Ne5SSFKs_A
8450,0,0,ziGeauO-0OE
8451,0,0,rB5Cf2TFEiA
8452,0,0,wCDUMzlo8bE
8453,0,0,3NJ8b300e94
8454,0,0,PSHJ0AVKH2s
8455,0,0,wn14Ry34u-w
8456,0,0,juDT4Y8QkL8
8457,0,0,K5qRlN3Uv9A
8458,0,0,P29URDn1_zY
8459,0,0,kP3C083J1AQ
8460,0,0,xTDFHELIwV0
8461,0,0,Kh10ufJKuRU
8462,0,0,X0uYvQ_aXKw
8463,0,0,AxWWmOJDjfM
8464,0,0,Ln7AoqP5nuQ
8465,0,0,2q3H4mvlgWA
8466,0,0,sXxo1lEw2yY
8467,0,0,A-5EeTK0G_c
8468,0,0,eEu5nR6evV8
8469,0,0,3M7AVuud1R8
8470,0,0,GN_8Ggwfb-A
8471,0,0,Dm9nw5GdlzQ
8472,0,0,ZUXUFWY_0MA
8473,0,0,pyqAtkPa0QY
8474,0,0,bMqICzrfqxY
8475,0,0,zIXuJeY-qHQ
8476,0,0,_hRGScH5n2E
8477,0,0,vbuIN1PkiGU
8478,0,0,KO3YEe7yq6c
8479,0,0,MYrgVOmxcak
8480,0,0,_J1QF1hxojk
8481,0,0,NajZdLQst0U
8482,0,0,Bxd0-G509sw
8483,0,0,q842E-a-dEw
8484,0,0,yizi81HAgrg
8485,0,0,91YeVsO9iaI
8486,0,0,nvZpg_Swdko
8487,0,0,CQxtjuOl1Rc
8488,0,0,6KcbJVtjQnM
8489,0,0,OAbO0drxhZI
8490,0,0,V_x4kwc-9nE
8491,0,0,1iavE_RIRO4
8492,0,0,zbCFI4wKpes
8493,0,0,sDManO83Lj8
8494,0,0,ksOTVx5fa9I
8495,0,0,tTURUvBqO5I
8496,0,0,wjBMxjVmWYg
8497,0,0,ZL1vWJBOyk8
8498,0,0,3IT0CI1zRo8
8499,0,0,BhXqZrvn44w
8500,0,0,RB9MeaFycJM
8501,0,0,Uh2ATDHXnbQ
8502,0,0,OIdPCy6qQN4
8503,0,0,KsMkM2sEXNE
8504,0,0,-0trSeWNn0s
8505,0,0,5yyxhrBIYsQ
8506,0,0,bdyNcZd4PLM
8507,0,0,uf8YwqALRcw
8508,0,0,eAU2d5PmRq0
8509,0,0,HruqmAWjv3s
8510,0,0,R0yxJ9OtAkg
8511,0,0,OKDo-eU8mhg
8512,0,0,yCIrpvskJzs
8513,0,0,3HKIHkzw6Xs
8514,0,0,ZumIvMS83w8
8515,0,0,T-uKaa6bKNg
8516,0,0,limL1tTYJz8
8517,0,0,sFpt1lDGcVg
8518,0,0,QIvIUCvlvFE
8519,0,0,jQpEKJ5U1y0
8520,0,0,uDHFAsY6rSA
8521,0,0,2jZ993_orc4
8522,0,0,6OTX3oMnNPU
8523,0,0,Bbv-C5Xva-A
8524,0,0,Z88I12VHTjM
8525,0,0,WYPVISQR9fY
8526,0,0,S6eyZyKyVEY
8527,0,0,bTh67aaivwI
8528,0,0,sv2rz4Eif9o
8529,0,0,eTdCa6vbvTk
8530,0,0,NaRhvde6M6c
8531,0,0,jAyVx-IAh5E
8532,0,0,zZ7MYDGDAVk
8533,0,0,jb_AVOomNRI
8534,0,0,P89dB3RSn1c
8535,0,0,jp0TplHorIY
8536,0,0,0MdtHvYEIng
8537,0,0,lWhCSLf4yRs
8538,0,0,Kz-lL3hWhZQ
8539,0,0,MkT3N7CQziA
8540,0,0,i6ez6W0ENXc
8541,0,0,AECgHzwOcdo
8542,0,0,LBG8KmmteXs
8543,0,0,fP8eVvN4gd4
8544,0,0,qOA_pJKPFdM
8545,0,0,ANwr_VJ7XRU
8546,0,0,UJe02MtmwAk
8547,0,0,m4FsShJtFWI
8548,0,0,-UV_mLp5vgw
8549,0,0,t8YTm95ogzA
8550,0,0,BLykydlHzVw
8551,0,0,_7YXebvJLV8
8552,0,0,gS1cM4k7y70
8553,0,0,VN04c0f6lAQ
8554,0,0,o8YtZvkNTiI
8555,0,0,pIdT_tIPomw
8556,1,0,ljrZOGuO2zw
8557,0,0,hI17eZrIT0U
8558,0,0,AtI3KzYwTGs
8559,0,0,lOW-neObzmg
