,Unnamed: 0,descriptioncount,descriptionsentiment,videoId,tagcount,tagsentiment,categoryId,commentCount,likeCount,dislikeCount,viewCount,duration,predicted_value
14248,10976,2,0,IvE1rtkFA9U,1,0,24,8709,61352,713,934420,31,1318776.0
20098,4356,0,0,ENjss9ujOUA,0,0,20,1529,10942,71,434921,10,3095351.0
4962,643,1,0,BLylb4TfnlM,0,0,24,6788,71047,978,4192867,9,3124449.0
20299,1523,0,0,y-Jf1RtRqKc,0,0,23,2656,10369,543,1808272,6,3383922.0
21534,9103,1,0,JmyXPJ_kSWs,0,0,24,2398,29147,1583,2169475,8,3206525.0
17077,20863,3,0,9q6CWCqTDnU,1,0,20,1876,17317,227,1180046,14,2767047.0
5782,22751,1,0,Ug9dRJ1aO08,0,0,20,357,2857,82,249889,13,2849123.0
13744,1459,1,0,adQTmfXr_OQ,0,0,1,16070,97125,2055,5129286,2,4003607.0
9790,20266,3,0,FiRbHPhqirw,0,0,20,1085,19911,110,614210,14,2767047.0
8646,4548,0,0,lUtoLyyeOwQ,0,0,20,12221,44854,530,1833165,3,3669884.0
9041,10221,1,0,QWK0xfcvSBc,0,0,23,8082,189489,3209,9645513,3,3630150.0
1115,15048,0,0,oYQpcQ8QByc,0,0,24,314,3280,373,1622894,5,3452753.0
7405,22622,0,0,kr8QN5izAzw,0,0,43,577,6011,39,148296,14,2462421.0
6227,1532,0,0,BmVC7G7ZxHY,0,0,22,1490,5879,212,942439,3,3643394.0
20890,13908,0,0,MCfqyhcNCdQ,0,0,28,1140,19908,620,895332,2,3646003.0
3743,10832,1,0,a9vNQApA0ac,0,0,24,3637,50551,776,714856,30,1400852.0
13038,16956,0,0,NIq7mqGtX5w,0,0,24,427,2091,98,360034,7,3288601.0
1975,10548,1,0,a4XPHcRnUUk,0,0,20,2961,44908,742,815652,16,2602895.0
12554,22394,1,0,nsIYBRqisJ4,0,0,20,946,5496,69,320873,14,2767047.0
2463,20238,4,0,ZWKdb-UbXd8,0,0,20,461,5680,119,258281,19,2356667.0
20536,11032,1,0,cEwhv8MCZWo,0,0,24,2858,45647,898,1176149,18,2385764.0
12133,9771,1,0,2L_3B9pPqNE,0,0,24,1615,1697,18,69568,10,3042373.0
669,17173,0,0,nX1oXZjiR4I,0,0,22,171,2060,331,1643038,4,3561318.0
4621,11321,1,0,JIClFb1qQa8,0,0,24,3859,66769,1837,1838579,22,2057460.0
10136,13554,0,0,RgXT9KsqHEI,0,0,20,136,1103,20,57556,14,2767047.0
4854,8302,2,0,9l-xHazwYcw,0,0,24,5800,91133,385,1006880,7,3288601.0
310,22545,3,0,RoDxOtPWBSQ,0,0,20,504,4509,36,198488,13,2849123.0
18880,13808,0,0,lIXIcYgoNKQ,0,0,28,1323,13667,716,534388,1,3728079.0
12044,10150,2,0,I4uq_RgYbvU,0,0,23,78095,251921,2334,6336575,4,3548074.0
4856,16180,1,0,tn25JPNk-M4,0,0,22,1532,5414,363,1570773,13,2822634.0
1597,23423,0,0,f9CDzdE4uHI,0,0,20,147,826,18,64294,11,3013275.0
2400,14035,0,0,Gnx91PuGv8E,0,0,28,1005,15985,806,787721,1,3728079.0
17864,6743,2,0,D-QVFJQt9UQ,0,0,20,256,2379,57,115620,3,3669884.0
17527,22391,1,0,4xFdWZOo-jQ,0,0,20,893,6409,67,344744,12,2931199.0
16457,7804,0,0,A3vh89o7f6M,0,0,26,12805,56055,724,3446797,10,3015884.0
13647,2786,1,0,oVjAqIf3GN0,0,0,22,28686,395584,3921,9750085,5,3479242.0
20959,13504,1,0,G2reEBj8F0s,0,0,20,1606,9761,228,835707,35,1043450.0
12070,6670,0,0,F8v9utjAF50,0,0,23,661,5262,118,639735,0,3876378.0
17444,19837,3,0,UyOM1E3e38w,0,0,20,1609,10581,136,379215,8,3259503.0
2694,9280,1,0,qDylVA4QpkE,0,0,24,1616,14526,155,227783,7,3288601.0
15815,12907,2,0,HJGq26Kp-Sg,1,0,20,2525,10912,135,230857,30,1453830.0
10050,2976,1,0,8A5y1bDNi04,0,0,20,5009,91228,1176,3137245,25,1864211.0
4573,17140,0,0,olvq-yubK9w,0,0,22,177,1530,370,1383961,3,3643394.0
21726,769,1,0,VOorSoton_E,1,0,24,1944,17086,760,944704,5,3452753.0
14640,19661,4,0,j2YeiAGOqwM,0,2,20,829,9587,84,309159,26,1782134.0
334,17188,0,0,XZrxSg-S8wE,0,0,22,140,2868,775,4955600,3,3643394.0
19258,24187,0,0,loPk3IJNuTQ,0,0,20,116,1185,12,78291,11,3013275.0
1666,20102,3,0,XXNOuBuYYFE,0,0,20,3358,16501,660,959669,1,3834036.0
11317,14539,0,0,cgJqMgmhhFc,0,0,27,1401,5752,242,1068550,4,3495095.0
18489,6808,1,0,Sr0wZi5b2Zs,0,0,26,2507,44590,1266,1531144,7,3262112.0
6133,11260,1,0,770P41yBWxU,0,0,24,5302,93589,1196,1078227,37,826319.0
5888,5463,1,0,TCepmG00VHk,0,0,23,4473,8746,1031,578769,6,3383922.0
16354,9517,1,0,uwnQYgeN0Zk,1,0,24,1870,11343,96,219358,8,3206525.0
15349,6184,0,0,QUOrZ4RdWeg,0,0,20,2207,45330,1692,3181483,5,3505731.0
12319,15980,0,0,57HDN_9JoMY,0,0,22,1691,3039,81,250663,14,2740558.0
3380,11786,1,0,YTG7DrWKfaQ,0,0,24,7298,56782,1094,2130448,39,662167.0
7083,6815,7,0,SN5qVrkTEA8,0,0,26,3563,53875,2774,987144,2,3672492.0
5307,2757,1,0,G7kaXPB7vko,0,0,20,6200,114798,1582,3652669,10,3095351.0
5345,22998,1,0,M5jeJgf9sqQ,0,0,43,350,4425,75,236121,9,2872801.0
9973,17386,0,0,B-0eB6R_Z5k,0,0,22,199,1742,387,1956206,4,3561318.0
137,15049,1,0,n_jNe5j_7Wo,0,0,24,1100,17596,2565,10800089,4,3534829.0
15834,11429,1,0,abDXEbV4FIc,1,0,24,1310,30643,1405,567911,38,744243.0
8656,66,2,0,xilrvBZoSOU,0,2,23,8543,108327,1181,8802728,3,3630150.0
1436,1088,0,0,wSdX9-_3vEA,0,0,24,15279,28582,1026,2453505,4,3534829.0
17071,15192,3,0,OBMQ79NweQU,0,0,17,826,6621,194,1236739,1,3873770.0
15962,23198,0,0,AlOwk3kIcDY,0,0,43,488,3030,37,160338,11,2708649.0
5577,20176,6,0,xIXGZ366mUU,0,0,20,6358,56112,759,2371760,27,1700058.0
7666,24168,0,0,oKD8FCE_tGM,0,0,20,319,3142,18,129572,10,3095351.0
1335,19684,2,0,Hfx3kY8cH7U,0,0,20,4604,31285,183,341008,15,2684971.0
4982,16250,0,0,w9LIHqLxsU8,0,0,22,2417,14906,1145,2861322,10,3068862.0
5619,1609,0,0,aQVMnW6LGfM,0,0,20,36613,448399,8171,5799743,6,3423655.0
12898,6438,0,0,8mHA0viaYUo,0,0,20,2510,12594,205,743318,5,3505731.0
6857,14613,1,0,g7JCUTKdz50,0,0,24,538,3244,238,389952,1,3781057.0
2697,20373,5,0,cVbRIeNin1k,0,0,20,1337,15170,138,659783,13,2849123.0
14285,12156,2,0,_u3NH5yGZt0,0,0,20,15155,157377,3630,12142819,52,-351843.0
1346,4854,2,0,wMqDoiQn9kA,0,0,24,2125,37671,521,2000150,4,3534829.0
10835,20272,3,0,dHMf4f85h58,1,0,20,1124,20780,230,621572,7,3341579.0
1960,13364,0,0,rNQZjynLVCw,0,0,20,2203,9267,247,976535,27,1700058.0
14133,21135,2,0,lvt0I_hHwjo,0,0,20,986,8282,246,617302,56,-680147.0
21195,22669,4,0,w1gFXxIiMaA,0,0,43,2019,10561,158,735101,13,2544497.0
17816,11134,1,0,aGIV-5BxT-M,4,0,24,1902,28036,643,564967,38,744243.0
21274,15922,0,0,F-uIU9LO-p8,0,0,22,1440,3318,80,176174,15,2658482.0
20799,9486,1,0,qi3Vnc2geX8,0,0,24,1237,10781,125,329848,15,2631993.0
5329,3466,1,0,MIvzG5sro9E,0,0,20,26498,96196,879,2361262,17,2520819.0
14384,21518,0,0,B-WKvY6ilTk,0,0,20,2808,21098,267,277320,13,2849123.0
13438,946,1,0,UdKoewUc5VE,0,0,24,1592,14767,675,1143965,2,3698981.0
10725,7444,3,0,AIhixCuCB7c,0,0,23,6395,138106,1538,5099732,9,3137693.0
21241,1944,0,0,F1hlv2f7D1M,0,0,20,55138,383451,17170,6967392,4,3587808.0
13075,17204,0,0,dmSdFTMwmMo,0,0,22,157,2061,404,2314489,3,3643394.0
9882,13566,2,0,wZfUX0LbTkw,0,0,20,88,847,48,101670,12,2931199.0
1988,5240,0,0,V5lzWmurXMw,0,0,43,4478,23391,1530,3303150,2,3447334.0
1802,13024,0,0,DoM3Tbp41_U,1,0,20,2742,10882,201,458440,39,715146.0
14014,3772,1,0,Uv7dpG5x8zA,0,0,20,17956,72894,748,3703436,20,2274591.0
10648,11164,2,0,-OoB23IRJAE,0,2,24,14261,108411,1951,2343845,19,2303688.0
18157,9326,2,0,CjYIGPQN_OY,0,0,24,22477,179568,1685,2576352,9,3124449.0
8370,2097,0,0,svOk49mVtrI,0,0,20,8507,103787,1017,2486007,24,1946287.0
13748,5213,2,0,aWiOc-kLlUU,0,0,43,6672,53933,5164,7358772,1,3529410.0
10620,144,2,0,M9akcaXFnE0,0,0,24,6314,53104,1025,1524486,9,3124449.0
15829,12201,3,0,RSNu6iUemNs,0,0,20,7716,57320,1228,2469005,33,1207602.0
13807,3136,1,0,3rnyWFseF9s,0,0,23,26,229036,3432,10002097,9,3137693.0
8325,13153,0,0,rUrAljY2odE,1,0,20,3069,13606,578,1040481,36,961374.0
13984,17410,0,0,u_fj45OiGII,0,0,26,253,1994,794,2555132,3,3590416.0
16994,17033,0,0,rM88WzSAkao,0,0,22,169,1218,167,1125500,3,3643394.0
4196,15309,2,0,cLMWCngL3sI,0,0,22,3633,13901,164,414978,15,2658482.0
7649,1446,3,0,hoCDtvcVUpE,0,0,23,29986,102309,2181,7924227,5,3465998.0
2086,9892,0,0,m7fi0FcA2Mk,0,0,24,1780,2264,9,29992,4,3534829.0
10829,22955,0,0,gx9bULsNGJE,0,2,43,480,3824,32,111805,21,1887889.0
14605,7803,4,0,F0iv1YFaoxQ,0,0,26,26438,98405,2760,8939099,8,3180036.0
11595,9407,1,0,y13B0SQ-NyM,0,0,24,2720,21407,224,299014,7,3288601.0
16646,17413,0,0,jgZeNKFTBRo,0,0,26,133,1706,1053,4430369,2,3672492.0
17585,3252,2,0,sfr86PAOPLw,0,0,20,26656,236567,3000,11066055,11,3013275.0
8704,2267,0,0,P4LhWSN3YSw,0,0,20,2,154386,1566,3499827,7,3341579.0
3779,4904,1,0,pFWmYhkMB5Y,1,0,24,7242,114275,3088,9377981,5,3452753.0
17228,13966,0,0,2Kz92XeuScA,0,0,28,1238,18532,281,693723,2,3646003.0
5974,6429,0,0,UfG3GPsSuZQ,0,0,20,3489,14430,646,1342441,8,3259503.0
12289,11341,1,0,KFrljEEJvfM,0,0,24,5735,67782,1674,2092689,32,1236700.0
15173,16962,0,0,7WeZQ1WK1OU,0,0,24,847,7350,172,783912,3,3616905.0
19006,11905,1,0,i6tCbK2Z3G8,0,0,24,7032,62320,876,1388552,11,2960297.0
21428,13312,2,0,SD6NsM9dKzY,0,0,20,967,4830,158,353255,22,2110439.0
2564,15177,3,0,4Hlz1Q7YSeg,0,1,17,7064,103676,1924,16039185,4,3627541.0
9750,22400,3,0,4AlyrVG-JEc,0,0,20,1049,5168,82,325590,24,1946287.0
366,11730,1,0,VWMLYAjDIXw,0,0,24,5126,67164,1534,3849525,33,1154624.0
12344,20799,4,0,4kxS6NXTwxc,0,2,20,1514,30535,310,1293124,25,1864211.0
20010,16239,0,0,Ws3PYmK0axc,0,0,22,1078,1663,80,143240,10,3068862.0
7076,2348,0,0,Jy8fAyXTij4,0,0,20,21,235727,10224,17173346,4,3587808.0
1012,20939,2,0,BHTTw36VQOo,0,0,20,1597,36879,197,1160136,10,3095351.0
296,6473,3,0,A6AyfWuWwW8,0,0,24,16993,38967,710,4025927,3,3616905.0
20955,16417,1,0,a1q9R2yqyr4,0,0,22,2680,11536,2273,4698155,9,3150938.0
10055,2347,0,0,qvvVMzcjnOw,0,0,20,47,185397,3148,5679529,4,3587808.0
3694,16602,0,0,fY0UOT8S3Bg,0,0,22,926,562,25,58915,12,2904710.0
9460,21383,1,0,6vcyRo7ju64,0,0,20,3527,29012,370,1405746,14,2767047.0
18814,9148,2,0,fNewFCrOxgs,0,0,24,2236,42228,510,742272,6,3370677.0
19480,10275,0,0,LeztXT388vM,0,0,23,6810,85486,1681,7106467,3,3630150.0
16412,8476,1,0,_hRGScH5n2E,0,0,24,1145,5767,113,173244,2,3698981.0
5306,8309,2,0,Ib6bAfxxuTw,0,0,24,5802,106144,763,1066105,7,3288601.0
5997,7534,2,0,vfv8JeIHeJI,0,0,23,7755,117427,1109,4274655,6,3383922.0
1063,5097,1,0,I7DgXRGxvAk,0,0,43,28347,102350,4947,12922816,5,3201105.0
15022,6102,0,0,81G3AZ1CqY4,0,0,24,1891,44883,1082,1391421,2,3698981.0
20741,12378,0,0,Q7XmB0aB7HY,0,0,20,6338,54813,656,1384295,39,715146.0
18068,916,0,0,lEHVtDjxs9U,0,0,24,537,4685,71,322513,2,3698981.0
9688,11428,1,0,9x9UjVsqRT0,0,0,24,1622,52687,1040,841053,21,2139536.0
9601,12714,1,0,PF5b0unTk9U,2,0,20,11216,55179,1158,2383906,30,1453830.0
12970,13510,1,0,z7lsfzXUgk4,0,0,20,1767,13625,375,880948,29,1535906.0
2673,20145,1,0,1Gl4ZqQmqV0,1,0,20,3531,25054,115,592126,17,2520819.0
9486,6938,2,0,mhtx76xD5Qg,0,0,26,3278,29348,2368,1227286,4,3508340.0
2989,9149,1,0,rPfSfpPmDGY,0,0,22,18405,38109,385,362072,11,2986786.0
18429,21417,2,0,mw-098TcmH8,0,0,20,2831,17265,169,661403,15,2684971.0
19665,10404,1,0,Y5JupKtyzlU,0,0,20,3660,41600,1930,669312,3,3669884.0
6727,8910,0,0,Pp0rq_9wlq0,0,0,22,3911,38602,364,953164,8,3233014.0
7854,6899,1,0,qDZq8EqH9ks,0,0,22,16845,175956,3328,5086011,19,2330178.0
13827,10959,1,0,vudAVYgdVWU,1,0,24,16361,85357,2078,2332466,23,1975384.0
1675,2050,1,0,KgNCNluTE4c,0,0,20,8246,95316,1276,3259275,14,2767047.0
13666,20071,9,0,kjRcYvjywjo,6,0,20,1051,9264,101,359378,15,2684971.0
10314,6199,1,0,wQ4mTGbO1o4,0,0,24,6111,104301,1229,4440674,5,3452753.0
19556,14159,0,0,BZXgCPIET74,0,0,28,3546,16215,4731,1673991,2,3646003.0
19458,15339,1,0,vMX0ko8mnOE,0,0,22,6825,24365,357,1132729,17,2494330.0
9032,20359,1,0,LqVypPULrjQ,0,0,20,1009,16922,101,507895,12,2931199.0
13390,22528,3,0,aGqpFyg60Js,0,0,20,654,3341,37,155159,11,3013275.0
171,6599,0,0,UnEePuT6fHc,0,0,17,1137,6702,135,642460,4,3627541.0
16162,5260,0,0,u9_kahA_wQo,0,0,43,21905,109707,5572,14884215,5,3201105.0
9587,7761,1,0,Ruag9ZM2y5I,0,0,26,13101,44039,418,1694965,14,2687579.0
2352,16092,0,0,2etVpL4DQ3k,0,0,22,1135,2851,143,370338,18,2412254.0
10766,15582,1,0,pD2FJVm0Pxw,0,0,22,5611,14105,144,563505,20,2248102.0
17162,12057,2,0,ydpazN-BeFk,0,0,24,785,10860,418,269404,15,2631993.0
9958,12661,1,0,1-7y9jkRaBk,0,0,20,6155,51927,906,2188155,37,879298.0
3377,5055,1,0,7187SoBl6d0,0,0,24,27887,191638,7942,16172138,5,3452753.0
13168,128,0,0,hwiOE8B06cs,0,0,23,3075,12514,861,1701537,2,3712226.0
18878,10605,1,0,dnoEkYrpY20,0,0,24,3674,64342,1046,1161188,22,2057460.0
6452,4071,0,0,EwenHx82pzA,0,0,22,7287,19178,205,444179,3,3643394.0
19266,20872,3,0,KpCdghvW-FU,1,0,20,456,13197,145,319013,6,3423655.0
15959,2225,1,0,OrDLDxsPLoo,0,0,22,0,125207,1468,2017014,4,3561318.0
1353,22051,1,0,qqK-XZzfDow,0,0,20,208,2102,32,129271,13,2849123.0
19975,20322,3,0,v2zu8lDRaQ0,0,0,20,1456,15026,145,855634,14,2767047.0
7500,11849,1,0,Ug-rAJc42DI,1,0,24,5884,62783,1402,1886125,36,908396.0
16577,13126,1,0,vqZ4xVn3mMU,1,0,20,4468,9060,156,319795,47,58537.0
15449,11299,1,0,TMCes9HtNkY,0,0,24,4619,62767,2693,1733837,34,1072548.0
8468,187,1,0,E0lwRLKbC9I,0,0,24,10687,30830,2567,1218074,8,3206525.0
13959,1665,0,0,9JqJDRkKlt8,0,0,20,34310,484588,10604,7843064,5,3505731.0
9728,2582,0,0,tpTUdT4NJrw,0,0,20,1,72147,686,2133778,8,3259503.0
2805,3404,2,0,Xxy_bGafpSM,0,0,20,19602,84786,1240,2574915,12,2931199.0
9127,11331,1,0,VaK5LGN8ht8,0,0,24,4184,74791,2118,2015937,28,1565004.0
11892,8908,1,0,FcgL2rk305s,0,0,22,1609,20142,140,313963,10,3068862.0
129,20197,6,0,hfKJZ6KZ4Qs,0,0,20,2395,35159,275,855300,17,2520819.0
17728,5956,0,0,Ud5vVpgPP3U,0,0,24,2667,98677,2286,3189102,6,3370677.0
3682,20055,4,0,hXL_TZWvGIs,0,0,20,2271,23873,246,1413385,17,2520819.0
8495,21221,6,0,m-sLhZuQFPc,0,0,20,2073,17430,218,1089103,14,2767047.0
12036,4821,0,0,ZrLllFtVDXg,0,0,24,5766,106905,2234,6251666,2,3698981.0
2959,4027,0,0,CdRSxUHd_Zg,0,0,20,8449,34682,532,1785370,9,3177427.0
12899,23818,0,0,1MiALRWLYHg,0,0,20,1100,5323,41,232510,10,3095351.0
9856,16366,0,0,nkxzYUYQoco,0,0,22,730,2103,102,298334,13,2822634.0
13265,3616,2,0,Irx2vsinXbk,0,0,20,8324,44682,814,2742607,13,2849123.0
6815,1950,0,0,6wAEw4PKMzI,0,0,20,20082,223212,5659,6597115,14,2767047.0
14937,22132,2,0,cMbGhEnJN6Y,0,0,20,262,2549,31,185916,12,2931199.0
4905,20067,9,0,A4TQtEjlw4E,6,0,20,861,7951,94,308076,16,2602895.0
16753,16848,0,0,OUlmqdLBsHg,0,0,22,1399,4498,248,1084367,16,2576406.0
8711,20465,1,0,tJUo4Xe3Hao,0,2,20,864,13227,113,732845,12,2931199.0
12095,15438,1,0,Er5Gy5raA3Y,0,0,22,5432,15112,288,751183,13,2822634.0
19785,11040,1,0,dDTQkgXK9rI,0,1,24,14101,96892,2943,2232202,40,580091.0
10649,14249,0,0,5WlfSd2cvH0,0,0,28,843,6869,158,219709,2,3646003.0
16623,5792,0,0,DGAp5EbJAIc,0,0,20,12223,157405,4607,4873548,7,3341579.0
14951,4696,2,0,Abv1i9C8qIE,1,0,23,1173,21002,181,679330,5,3465998.0
2627,20182,6,0,PVtxYM834OA,0,0,20,2705,20467,220,831082,15,2684971.0
9288,7516,5,0,QAzEKBHuZ4c,0,0,23,6127,48435,1379,2380233,6,3383922.0
3568,10983,1,0,YA76gxIB19c,0,1,24,7822,80412,1259,1284587,25,1811232.0
3448,20191,6,0,N2obOGNvLyc,0,0,20,1156,17786,107,670824,14,2767047.0
15392,12348,1,0,1T6qdgmTqJM,1,0,20,3585,47082,821,1146165,25,1864211.0
21620,9945,0,0,5eOg6yFEB8Y,0,0,24,948,2285,17,54404,9,3124449.0
19915,10394,1,0,cjR5E4m9INs,0,0,23,9414,158913,1543,2576744,30,1414096.0
2604,14421,0,0,A0Hs2hG1vsU,0,0,28,418,2757,81,303126,3,3563927.0
3679,6130,1,0,OfIbElTmS2c,0,0,24,7371,57883,1928,2782056,5,3452753.0
8855,20757,4,0,RO2nq1Fki70,0,0,20,1341,10963,124,502267,14,2767047.0
11935,2363,0,0,DMosGpt4XtA,0,0,20,26,325952,1948,5258082,6,3423655.0
14890,21806,0,0,L6Sw9Q1NYOE,0,0,20,627,6501,51,233403,15,2684971.0
1774,15187,3,0,bOzQ3CN5La4,0,0,17,18700,171722,9265,34057761,6,3463389.0
16831,9739,0,0,Ns_PF-PgNgI,0,0,22,2072,10491,93,387192,10,3068862.0
17361,91,1,0,P2us9iBZ-tQ,0,0,24,2768,30098,626,1867227,2,3698981.0
13727,20716,3,0,YMD_-xcrfFI,1,0,20,331,4823,93,316765,16,2602895.0
17211,22323,0,0,nmgkc2zy6yk,0,0,20,4221,17038,548,2238383,39,715146.0
4796,9408,1,0,0OCb6NMbP_Q,0,0,24,3822,30680,268,423519,8,3206525.0
6420,19977,3,0,HzSRQ9PPsew,0,2,20,968,10336,139,440482,6,3423655.0
17916,7459,2,0,JJpJI1hTjCw,0,0,23,8401,111331,1778,4720053,6,3383922.0
4194,4562,2,0,X9S8sCijKK8,0,0,23,666,11412,128,398378,4,3548074.0
12918,2480,0,0,xkNDn_ESpiY,0,0,20,6,216352,2012,5738170,5,3505731.0
8498,8067,1,0,by-lnhwVxnk,0,0,26,7075,13952,757,2747551,4,3508340.0
21333,14738,0,0,90OeBjSeYTI,0,0,24,495,1687,81,421017,1,3781057.0
4244,14740,0,0,Yz-rgZktVWE,0,0,24,1200,1906,84,438500,1,3781057.0
7721,19794,3,0,AZXD5koaf1A,0,0,20,2880,22292,87,543041,21,2192515.0
21133,5087,2,0,fv6vlP2qSyo,0,0,43,23957,145372,6734,14341470,3,3365257.0
11896,16967,0,0,FTvMC-rGvf0,0,0,22,515,1924,103,289630,8,3233014.0
10117,22475,0,0,g1Mc8eGIljg,0,0,20,603,4756,28,135792,12,2931199.0
4718,15910,0,0,1zwJmyItEoc,0,0,22,12983,40187,2725,9284181,21,2166025.0
10647,8995,1,0,C7V6tjpfzxQ,0,0,22,1203,15329,135,315056,7,3315090.0
2995,23997,4,0,wCRYMfE6WwY,0,0,1,397,4184,35,115476,5,3757379.0
2156,7456,2,0,gvOlX2cv0mI,0,0,23,28296,239362,1946,6692458,7,3301846.0
21718,10908,3,0,KXD-qZiH1lI,1,0,24,15779,92855,2945,5090379,28,1565004.0
20117,24069,0,0,sthh-yTvV3U,0,0,20,785,4950,39,203941,16,2602895.0
2496,15465,1,0,mChGJ7H2roE,0,0,22,6598,15651,228,691964,14,2740558.0
16981,3346,1,0,P7JbwWLN4xI,0,0,20,30131,139341,1710,4812258,37,879298.0
21001,17120,0,0,t0PzOodJNuA,0,0,22,1441,10602,3829,13156470,3,3643394.0
6301,14048,0,0,WOtfjuG7KbM,0,0,28,2270,17256,839,724141,8,3153546.0
21457,15506,1,0,g8yc6KnQQT4,0,0,22,23700,39715,1215,2930284,19,2330178.0
12572,21088,2,0,qOzkTqG_A9g,0,0,20,760,6422,155,304567,31,1371754.0
14454,14145,0,0,dYfBkTlIhh4,0,0,28,739,10102,688,432627,1,3728079.0
17087,2006,0,0,gA4wPCzQplE,0,0,20,16180,240587,7421,9035316,8,3259503.0
8216,21257,2,0,kogI80i9he4,0,0,20,2771,22784,426,1643257,19,2356667.0
1498,2410,0,0,roqZrOUn7dE,0,0,23,55,244595,2032,5066318,3,3630150.0
16632,16276,0,0,NOSor1w4nxE,0,0,22,1278,4038,262,762730,19,2330178.0
10793,6578,0,0,ppSZcU1F41o,0,0,17,1459,16312,281,1918770,1,3873770.0
21355,21262,5,0,YwLoa-9UPh8,0,0,20,5274,35778,1628,6675324,20,2274591.0
1908,22026,1,0,72uvTGuI8ZI,0,0,20,1256,6220,103,229037,21,2192515.0
1399,9011,0,0,n04OzPTRP7Q,0,0,22,2420,31858,510,806214,9,3150938.0
9203,5081,0,0,XvQP69OD7xs,0,0,43,10604,93926,4577,11008649,4,3283181.0
20173,24041,0,0,HbKLILtShJ0,0,0,20,769,4772,39,157599,21,2192515.0
2579,5327,3,0,ut5fFyTkKv4,0,0,10,4379,37046,3074,8007175,3,3802330.0
8398,20838,1,0,3mzp5OLZYXA,0,0,20,1444,11925,133,566316,26,1782134.0
13535,2883,0,0,ulIwePLwFns,0,0,20,14443,258474,2271,3794801,3,3669884.0
18529,10110,2,0,mSjv8bjmKgQ,0,0,24,152038,1239558,19147,46327353,5,3452753.0
18746,19928,4,0,IeJwfZ1cmvk,0,0,20,898,10986,84,307231,21,2192515.0
8535,2119,0,0,yI5dShMEidk,0,0,20,14461,183944,3283,3679464,2,3751960.0
21965,16935,0,0,uX4ZTIL39jE,0,0,15,564,3427,184,788642,9,3243650.0
19117,773,0,0,rE6gzHg1ctE,0,0,24,16300,100781,5937,9660547,9,3124449.0
15667,20648,3,0,7g6rjFvQBaQ,0,0,20,1036,9184,76,261713,15,2684971.0
21950,7129,1,0,Rkv1n-PjY10,0,0,26,4913,18941,1514,3776310,7,3262112.0
7445,8357,4,0,_Dgn84SLCC8,0,0,24,15358,281191,1383,2371893,5,3452753.0
17473,1211,1,0,3Oo-IucwQnM,0,0,24,542,3948,348,631895,2,3698981.0
16248,8581,0,0,ATOXD3RweKY,0,0,22,5169,36195,1039,870870,9,3150938.0
18661,22464,3,0,6dS7Orv6qME,0,0,20,372,2731,26,108347,12,2931199.0
20375,2150,0,0,BKJK3deta6I,0,0,20,6937,124866,1809,2540168,5,3505731.0
16651,16788,0,0,6HVf5VRSfV4,0,0,22,738,1405,117,430689,16,2576406.0
4104,13378,1,0,tWZ2tQCNMzk,0,0,20,732,6424,145,376369,8,3259503.0
18651,8276,2,0,XiG9QLNRKlA,0,0,22,2215,75247,718,1000032,2,3725470.0
13122,6517,0,0,wA25gKXzXUo,0,0,20,2470,11139,215,935450,2,3751960.0
5852,2862,1,0,vd7Mbyxk_jQ,0,0,20,9108,271149,3014,7388903,3,3669884.0
3434,21464,2,0,4dgwMaHlUVo,0,0,20,1677,25968,224,517156,15,2684971.0
21506,3463,1,0,ILXz5euy63o,0,2,20,16626,82839,1183,3411002,13,2849123.0
12376,13832,0,0,UNo1vFlufMc,0,0,28,1909,46530,682,1266412,1,3728079.0
10579,8223,1,0,iiyY0YG8g0c,0,0,22,5465,151858,606,1765905,5,3479242.0
2891,8152,1,0,6Y6KarLGu0U,0,0,24,6313,97076,840,1078032,2,3698981.0
13393,15493,1,0,okAfnKZu0lo,0,0,22,5304,19194,323,1109804,19,2330178.0
11340,22949,0,0,5AF6O6Za8R4,0,0,43,1150,7315,201,346907,17,2216193.0
19814,9891,0,0,nnKZ1B27BBw,0,0,24,1362,1624,42,41141,4,3534829.0
11068,22731,0,0,4nq9u0yDrtk,0,0,43,592,4092,28,131688,14,2462421.0
3562,417,0,0,fFkOeFGxmf4,0,0,24,337,6188,146,398490,5,3452753.0
18648,6461,0,0,A73PQOMAgBM,0,0,20,2343,8601,131,651362,2,3751960.0
14419,13995,0,0,AilP1qQDCBM,0,0,28,865,14734,413,562850,3,3563927.0
11865,8673,0,0,2ZqxE9HjOWY,0,0,22,10091,27635,331,546735,10,3068862.0
14481,23948,1,0,Y9c5d3gAyf8,0,2,20,3591,10973,154,913233,9,3177427.0
11032,13002,1,0,8x6TpHedNns,0,0,20,5088,10330,211,274710,34,1125526.0
19679,23143,1,0,hPVHPEgAnQM,0,0,43,197,1644,25,88864,10,2790725.0
14984,5465,2,0,loEDsHq06is,0,0,23,6504,39931,1803,4119181,2,3712226.0
14893,4963,4,0,5xPIAkt1x70,0,0,24,1577,56157,1576,1762756,5,3452753.0
19251,22756,1,0,lNz_pmVHBUc,0,0,43,320,2078,22,113278,13,2544497.0
9384,8958,1,0,5DDwmK89Iok,0,0,22,8633,83221,608,1244024,6,3397166.0
7180,3814,0,0,Az6tyJ6JotQ,0,0,20,53083,180561,6692,13475142,13,2849123.0
